view,group_kind,group_label,regime,seed,risk_condition,bucket,metric,n,mean,sd,ci95_lo,ci95_hi
by_tyre_age_medium_only,fixed_policy,constant_risk_+0.00_zero_pit,n/a,n/a,0.0,39,lap_time_fuel_adj_s,36,100.70463426226597,1.0296654513139831,100.38348278398071,101.04511958595018
by_tyre_age_medium_only,fixed_policy,constant_risk_+0.00_zero_pit,n/a,n/a,0.0,40,lap_time_fuel_adj_s,34,100.93514714997006,1.2046180226045724,100.54417440499284,101.32375302773339
by_tyre_age_medium_only,fixed_policy,constant_risk_+0.00_zero_pit,n/a,n/a,0.0,41,lap_time_fuel_adj_s,34,100.9381517980037,1.0572577760429895,100.60498693927968,101.30176394756647
by_tyre_age_medium_only,fixed_policy,constant_risk_+0.00_zero_pit,n/a,n/a,0.0,42,lap_time_fuel_adj_s,31,101.35241761416967,1.309506147296748,100.90578430213263,101.80301415391524
by_tyre_age_medium_only,fixed_policy,constant_risk_+0.00_zero_pit,n/a,n/a,0.0,43,lap_time_fuel_adj_s,29,101.48251191367713,1.1688282693770191,101.07410749723795,101.87081783585062
by_tyre_age_medium_only,fixed_policy,constant_risk_+0.00_zero_pit,n/a,n/a,0.0,44,lap_time_fuel_adj_s,26,101.85263997320683,1.2776255063648188,101.37375221545422,102.31385944240267
by_tyre_age_medium_only,fixed_policy,constant_risk_+0.00_zero_pit,n/a,n/a,0.0,45,lap_time_fuel_adj_s,25,101.95040289428262,0.9377985136860715,101.57146368220562,102.31077835072892
by_tyre_age_medium_only,fixed_policy,constant_risk_+0.00_zero_pit,n/a,n/a,0.0,46,lap_time_fuel_adj_s,24,102.06212367773617,1.0909188534187158,101.65185748195213,102.49221992395442
by_tyre_age_medium_only,fixed_policy,constant_risk_+0.00_zero_pit,n/a,n/a,0.0,47,lap_time_fuel_adj_s,24,102.38377082157281,1.1875608611652884,101.90632183000797,102.85061613974578
by_tyre_age_medium_only,fixed_policy,constant_risk_+0.00_zero_pit,n/a,n/a,0.0,48,lap_time_fuel_adj_s,21,102.22056835558162,1.129126977520335,101.72926792381791,102.69800166767473
by_tyre_age_medium_only,fixed_policy,constant_risk_+0.00_zero_pit,n/a,n/a,0.0,49,lap_time_fuel_adj_s,19,102.95568323612073,1.506850321648101,102.32838920077455,103.66038091737141
by_tyre_age_medium_only,fixed_policy,constant_risk_+0.00_zero_pit,n/a,n/a,0.0,50,lap_time_fuel_adj_s,16,103.0037419746215,1.472476864763772,102.28960166627161,103.69277390267816
by_tyre_age_medium_only,fixed_policy,constant_risk_+0.00_zero_pit,n/a,n/a,0.0,51,lap_time_fuel_adj_s,13,102.92686657466733,0.9543618106260778,102.4625270867633,103.45114546083633
race_outcome_conditional_finishers,fixed_policy,constant_risk_+0.00_zero_pit,n/a,n/a,0.0,finishers_all,race_time_s,13,5156.960498387271,10.306110483637516,5151.650966647548,5162.07620387294
race_outcome_conditional_finishers,fixed_policy,constant_risk_+0.00_zero_pit,n/a,n/a,0.0,finishers_all,segment_sum_time_s,13,5156.960498387271,10.306110483638953,5151.321439297136,5162.254159375338
race_outcome_conditional_finishers,fixed_policy,constant_risk_+0.00_zero_pit,n/a,n/a,0.0,finishers_zero_pit,race_time_s,13,5156.960498387271,10.306110483637516,5151.533818667638,5162.347844910242
race_outcome_conditional_finishers,fixed_policy,constant_risk_+0.00_zero_pit,n/a,n/a,0.0,finishers_with_pit,race_time_s,0,,,,
all_episode_progress,fixed_policy,constant_risk_+0.00_zero_pit,n/a,n/a,0.0,all_episodes,completed_laps,200,25.755,14.264372985989153,23.73,27.695125
attrition,fixed_policy,constant_risk_+0.00_zero_pit,n/a,n/a,0.0,all_episodes,crash_rate,200,0.935,0.247144496216384,0.9,0.965
attrition,fixed_policy,constant_risk_+0.00_zero_pit,n/a,n/a,0.0,all_episodes,catastrophic_rate,200,0.075,0.2640523018086611,0.04,0.115
attrition,fixed_policy,constant_risk_+0.00_zero_pit,n/a,n/a,0.0,all_episodes,finish_rate,200,0.065,0.247144496216384,0.035,0.1
matched_window_laps5_15_zeropit,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,laps5-15,lap_time_s,1866,95.94974113471157,1.313495664330206,95.89179060740591,96.0092782783661
matched_window_laps5_15_zeropit,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,laps5-15,lap_time_fuel_adj_s,1866,93.87076203503312,1.3788391267543358,93.8104941921507,93.9338303090264
matched_window_laps5_15_zeropit,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,laps5-15,tyre_age_entry,1866,8.757234726688102,3.1387082033257743,8.615192926045015,8.89924973204716
matched_window_laps5_15_zeropit,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,laps5-15,mean_risk_in_lap,1866,0.30000001192092896,0.0,0.30000001192092896,0.30000001192092896
matched_window_laps5_15_zeropit,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,laps5-15,is_medium_compound,1866,1.0,0.0,1.0,1.0
matched_window_laps5_15_nonpitlaps,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,laps5-15,lap_time_s,1866,95.94974113471157,1.313495664330206,95.88907786200802,96.01034805145727
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,1,lap_time_s,200,94.58098652616378,1.084665620346551,94.4407212364401,94.72312088801917
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,2,lap_time_s,200,94.80476763938618,1.2569900603740363,94.63510641389455,94.97396087765178
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,3,lap_time_s,195,94.9639290150962,1.1278044043810271,94.80316431604888,95.11382635626676
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,4,lap_time_s,190,94.99694538977646,1.2327119624465126,94.81952683552706,95.16779993031581
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,5,lap_time_s,187,95.19523562620564,1.20493995310115,95.02266306945411,95.35946685532241
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,6,lap_time_s,186,95.26557361953871,1.2189806401549979,95.088958546791,95.44088520070636
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,7,lap_time_s,181,95.50745131979254,1.241934109298195,95.32566872018191,95.67956849695675
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,8,lap_time_s,178,95.7640352402927,1.263604367448267,95.57822087606277,95.950647273267
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,9,lap_time_s,177,95.72980458317113,1.2573855986867402,95.54252555966092,95.91331884497538
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,10,lap_time_s,172,96.16101963053734,1.2135375227322958,95.96916740701761,96.344163446402
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,11,lap_time_s,167,95.99700365895332,1.2138994169913586,95.81882728878247,96.17630775164865
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,12,lap_time_s,163,96.2644956812536,1.1402626625050352,96.078148214106,96.43821490150167
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,13,lap_time_s,157,96.64431367213562,1.2685268654715272,96.44613576250823,96.84099584218123
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,14,lap_time_s,152,96.64531528534094,1.1334481959089093,96.46518328818075,96.82796892614182
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,15,lap_time_s,146,96.70367038165912,1.1203287812575018,96.53385477448536,96.88761838414383
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,16,lap_time_s,136,97.00603878952688,1.2527792094361156,96.7853486281302,97.21324014826111
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,17,lap_time_s,132,97.19161805907392,1.224976795773391,96.99178778316701,97.40233368549673
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,18,lap_time_s,125,97.25790906136274,1.1194303403224894,97.0733986076725,97.45279439733056
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,19,lap_time_s,122,97.45039764227016,1.151479283534022,97.24957283459844,97.6543427081285
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,20,lap_time_s,121,97.37395056787177,1.1768532757011125,97.17418127320447,97.57787157691168
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,21,lap_time_s,118,97.68338867401638,1.2168255386474418,97.46274844357848,97.91978068504014
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,22,lap_time_s,115,97.81976555101696,1.2495106922664876,97.58677510037633,98.03826665474877
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,23,lap_time_s,110,98.09327550456015,0.9845665943492393,97.91880924737734,98.27371196200298
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,24,lap_time_s,106,97.85800175401984,1.12015602544437,97.6528098862906,98.07329431116979
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,25,lap_time_s,102,98.3588842089718,1.1877367177579936,98.12180264149661,98.59208068501289
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,26,lap_time_s,95,98.41431438340281,1.063350295693275,98.1998763242912,98.63855347542163
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,27,lap_time_s,91,98.5684846737043,1.3783170391605404,98.29446949907673,98.85816853441099
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,28,lap_time_s,76,98.9547984924805,1.070559634951397,98.71639440357285,99.19165061701123
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,29,lap_time_s,71,98.8997376524718,0.9921247523047426,98.67067249264366,99.13578215462177
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,30,lap_time_s,62,99.28314241910456,1.2449293308821698,98.9800267793433,99.58890415201208
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,31,lap_time_s,57,99.30955774563094,1.1690596574262697,99.02378579133551,99.62372187345846
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,32,lap_time_s,52,99.20645500326201,1.1596386931186218,98.89443334269363,99.52734793930219
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,33,lap_time_s,49,99.55695111047704,1.05473643595811,99.24636707118822,99.83138760325332
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,34,lap_time_s,48,99.76250557582921,1.056719523411211,99.47599419779303,100.05694372263777
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,35,lap_time_s,44,99.59335598978751,1.0846576502335952,99.28522939534031,99.90492929428206
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,36,lap_time_s,43,99.82890349918696,1.276902608745505,99.45453094875019,100.19120121375661
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,37,lap_time_s,39,100.1452264419541,1.15547865195318,99.76774594046204,100.51698950740611
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,38,lap_time_s,34,100.34317996158701,1.0602259044491418,100.0101820459785,100.703803763584
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,39,lap_time_s,33,100.87458992869304,1.0841124981102683,100.50914973275181,101.2312878392241
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,40,lap_time_s,29,101.02048673760127,1.0598937553791699,100.64870717323292,101.38353429725643
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,41,lap_time_s,27,100.9701462714063,1.2570197075695748,100.51349567960033,101.4347979166759
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,42,lap_time_s,27,100.74509171525573,1.2839084818134023,100.29816395123139,101.25466278995674
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,43,lap_time_s,25,101.51992774961693,1.205249717873326,101.01090358126046,101.9661373682071
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,44,lap_time_s,23,101.10960676262752,1.0496261385529218,100.68421648768857,101.52758949193033
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,45,lap_time_s,22,101.71564575800699,0.9834162124023819,101.3043757593632,102.10970600452237
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,46,lap_time_s,20,101.78586034714336,0.9722995062806854,101.33183577801712,102.17115203666779
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,47,lap_time_s,19,102.1712247744454,1.1375322722786378,101.69815978376639,102.64843833670838
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,48,lap_time_s,19,102.48062076486079,1.3348345861201623,101.89490275125348,103.09822696118361
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,49,lap_time_s,18,101.93131117493668,0.9051534516699358,101.53927427768355,102.3394150460355
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,50,lap_time_s,18,102.30142333558409,1.6792789231273062,101.55359672858222,103.0623537278211
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,51,lap_time_s,18,102.64066399919925,1.3460976856759506,102.02243641278453,103.26899344126383
by_lap_number,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,52,lap_time_s,15,102.10280936389123,1.0444598300585264,101.60191408133927,102.58647724719835
by_tyre_age,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,0,lap_time_fuel_adj_s,200,92.08098652616378,1.084665620346551,91.93473391534322,92.2312831656967
by_tyre_age,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,1,lap_time_fuel_adj_s,200,92.35284456246312,1.2569900603740363,92.18049692363869,92.52548562720732
by_tyre_age,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,2,lap_time_fuel_adj_s,195,92.56008286125005,1.1278044043810271,92.39945507493138,92.71478485483084
by_tyre_age,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,3,lap_time_fuel_adj_s,190,92.64117615900724,1.2327119624465126,92.46605450654245,92.81362046771629
by_tyre_age,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,4,lap_time_fuel_adj_s,187,92.88754331851335,1.2049399531011502,92.71925750853731,93.06065247004942
by_tyre_age,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,5,lap_time_fuel_adj_s,186,93.00595823492333,1.2189806401549979,92.83047682532455,93.18178527265482
by_tyre_age,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,6,lap_time_fuel_adj_s,181,93.29591285825407,1.241934109298195,93.1197181906639,93.47952874277705
by_tyre_age,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,7,lap_time_fuel_adj_s,178,93.60057370183114,1.263604367448267,93.4110594848092,93.78961682387072
by_tyre_age,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,8,lap_time_fuel_adj_s,177,93.61441996778652,1.2573855986867402,93.41835505300547,93.80260133767452
by_tyre_age,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,9,lap_time_fuel_adj_s,172,94.09371193822963,1.2135375227322958,93.9090538690455,94.2724561117473
by_tyre_age,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,10,lap_time_fuel_adj_s,167,93.97777288972254,1.2138994169913586,93.80009021578154,94.16472680675987
by_tyre_age,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,11,lap_time_fuel_adj_s,163,94.29334183509977,1.1402626625050352,94.1153763136962,94.46977021898567
by_tyre_age,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,12,lap_time_fuel_adj_s,157,94.7212367490587,1.2685268654715272,94.52816658851766,94.92316922957424
by_tyre_age,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,13,lap_time_fuel_adj_s,152,94.77031528534094,1.1334481959089093,94.59424107996442,94.95239439817072
by_tyre_age,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,14,lap_time_fuel_adj_s,146,94.87674730473604,1.1203287812575018,94.69689430853721,95.05194976101343
by_tyre_age,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,15,lap_time_fuel_adj_s,136,95.22719263568075,1.2527792094361156,95.02579370416875,95.43407325813845
by_tyre_age,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,16,lap_time_fuel_adj_s,132,95.46084882830469,1.224976795773391,95.25839403175475,95.66594629765972
by_tyre_age,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,17,lap_time_fuel_adj_s,125,95.5752167536704,1.1194303403224897,95.38378317277837,95.77330837622927
by_tyre_age,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,18,lap_time_fuel_adj_s,122,95.81578225765476,1.1514792835340222,95.62510980683096,96.0163525750885
by_tyre_age,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,19,lap_time_fuel_adj_s,121,95.78741210633333,1.1768532757011125,95.56992549371127,95.99605892866613
by_tyre_age,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,20,lap_time_fuel_adj_s,118,96.14492713555488,1.2168255386474418,95.92553010461535,96.36946629531502
by_tyre_age,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,21,lap_time_fuel_adj_s,115,96.32938093563234,1.2495106922664876,96.09433353265804,96.55493133484471
by_tyre_age,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,22,lap_time_fuel_adj_s,110,96.65096781225246,0.9845665943492393,96.48060417525241,96.83095564704105
by_tyre_age,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,23,lap_time_fuel_adj_s,106,96.46377098478908,1.1201560254443699,96.25619365014028,96.6798192277296
by_tyre_age,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,24,lap_time_fuel_adj_s,102,97.01273036281793,1.1877367177579936,96.78371315107864,97.25934602712725
by_tyre_age,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,25,lap_time_fuel_adj_s,95,97.11623746032588,1.063350295693275,96.90769703754168,97.33397861786453
by_tyre_age,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,26,lap_time_fuel_adj_s,91,97.3184846737043,1.3783170391605404,97.04261351673367,97.60139250486849
by_tyre_age,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,27,lap_time_fuel_adj_s,76,97.75287541555743,1.070559634951397,97.5136340314273,97.99042901358983
by_tyre_age,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,28,lap_time_fuel_adj_s,71,97.74589149862564,0.9921247523047426,97.51537842732215,97.97644230487973
by_tyre_age,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,29,lap_time_fuel_adj_s,62,98.17737318833534,1.2449293308821698,97.8689049261364,98.47142358017926
by_tyre_age,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,30,lap_time_fuel_adj_s,57,98.25186543793863,1.1690596574262697,97.93524407399056,98.56821119427778
by_tyre_age,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,31,lap_time_fuel_adj_s,52,98.19683961864659,1.1596386931186218,97.86610550337404,98.51103585602246
by_tyre_age,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,32,lap_time_fuel_adj_s,49,98.59541264893859,1.05473643595811,98.31702513399442,98.87983516105267
by_tyre_age,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,33,lap_time_fuel_adj_s,48,98.8490440373677,1.056719523411211,98.56147639978997,99.13730652199075
by_tyre_age,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,34,lap_time_fuel_adj_s,44,98.72797137440288,1.0846576502335952,98.42176378594638,99.06346770362703
by_tyre_age,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,35,lap_time_fuel_adj_s,43,99.01159580687927,1.276902608745505,98.6234026584923,99.36327887295292
by_tyre_age,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,36,lap_time_fuel_adj_s,39,99.37599567272335,1.15547865195318,99.03361179828792,99.73122689401193
by_tyre_age,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,37,lap_time_fuel_adj_s,34,99.62202611543319,1.060225904449142,99.27976123644567,99.97828252651753
by_tyre_age,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,38,lap_time_fuel_adj_s,33,100.20151300561615,1.0841124981102683,99.84664420995705,100.55715946438298
by_tyre_age,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,39,lap_time_fuel_adj_s,29,100.39548673760127,1.0598937553791699,100.02765371133863,100.78711480023208
by_tyre_age,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,40,lap_time_fuel_adj_s,27,100.39322319448326,1.2570197075695748,99.91741665744838,100.87833628451965
by_tyre_age,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,41,lap_time_fuel_adj_s,27,100.21624556140958,1.2839084818134023,99.77162526386377,100.69055215697168
by_tyre_age,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,42,lap_time_fuel_adj_s,25,101.03915851884769,1.2052497178733257,100.58122152871893,101.49757660469145
by_tyre_age,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,43,lap_time_fuel_adj_s,23,100.6769144549352,1.049626138552922,100.26295215176766,101.1076758469547
by_tyre_age,fixed_policy,constant_risk_+0.30_zero_pit,n/a,n/a,0.3,44,lap_time_fuel_adj_s,22,101.3310303733916,0.9834162124023819,100.92337935141656,101.72533457520817
